name,diversity,genre_compate,euclidean_similarity,cosine_similarity,cluster_method_name,distance_method_name
KMeans_PCA_3,0.021328460226871442,0.2,0.1520671988449447,0.5367372257684283,calculate_mean,euclidean
KMeans_PCA_3,0.5462875335343182,0.1,0.13513700698958744,0.5194257644717634,calculate_mean,cosine
KMeans_PCA_3,0.02403537293498212,0.2,0.15213990824429602,0.537744053386694,calculate_mean,manhattan
KMeans_PCA_3,0.021328460226871442,0.2,0.1520671988449447,0.5367372257684283,calculate_nearest,euclidean
KMeans_PCA_3,0.5462875335343182,0.1,0.13513700698958744,0.5194257644717634,calculate_nearest,cosine
KMeans_PCA_3,0.02403537293498212,0.2,0.15213990824429602,0.537744053386694,calculate_nearest,manhattan
KMeans_PCA_3,0.23410804564962476,0.3,0.15451302135724135,0.567339844613614,calculate_farthest,euclidean
KMeans_PCA_3,0.2644739961033024,0.2,0.11571717976535584,0.5183359116130447,calculate_farthest,cosine
KMeans_PCA_3,0.2290758724802579,0.2,0.13879553474784515,0.41000560350973264,calculate_farthest,manhattan
GMM_PCA_2,0.021328460226871442,0.2,0.1520671988449447,0.5367372257684283,calculate_mean,euclidean
GMM_PCA_2,0.5462875335343182,0.1,0.13513700698958744,0.5194257644717634,calculate_mean,cosine
GMM_PCA_2,0.02403537293498212,0.2,0.15213990824429602,0.537744053386694,calculate_mean,manhattan
GMM_PCA_2,0.021328460226871442,0.2,0.1520671988449447,0.5367372257684283,calculate_nearest,euclidean
GMM_PCA_2,0.5462875335343182,0.1,0.13513700698958744,0.5194257644717634,calculate_nearest,cosine
GMM_PCA_2,0.02403537293498212,0.2,0.15213990824429602,0.537744053386694,calculate_nearest,manhattan
GMM_PCA_2,0.021328460226871442,0.2,0.1520671988449447,0.5367372257684283,calculate_farthest,euclidean
GMM_PCA_2,0.5462875335343182,0.1,0.13513700698958744,0.5194257644717634,calculate_farthest,cosine
GMM_PCA_2,0.02403537293498212,0.2,0.15213990824429602,0.537744053386694,calculate_farthest,manhattan
GMM_ICA_3,0.006423002255031247,0.3,0.9457149325291301,0.5306625889873045,calculate_mean,euclidean
GMM_ICA_3,0.009548523346167874,0.4,0.9377177735210873,0.5542017259448738,calculate_mean,cosine
GMM_ICA_3,0.00971437426802344,0.1,0.9459434872651422,0.5401782580267194,calculate_mean,manhattan
GMM_ICA_3,0.006287800753388227,0.3,0.9475738700715067,0.5264543066172106,calculate_nearest,euclidean
GMM_ICA_3,0.011210543504005245,0.2,0.9381992586002142,0.5492961362631464,calculate_nearest,cosine
GMM_ICA_3,0.0066455691181459735,0.2,0.9455082282134183,0.5016486715259943,calculate_nearest,manhattan
GMM_ICA_3,0.009069851926491582,0.0,0.9456078106173516,0.5198884206974005,calculate_farthest,euclidean
GMM_ICA_3,0.013966135582841795,0.3,0.9290465822131639,0.5138920871531197,calculate_farthest,cosine
GMM_ICA_3,0.011108992070258146,0.2,0.9438096639524232,0.517037187291764,calculate_farthest,manhattan
GMM_ICA_9,0.006423002255031247,0.3,0.9457149325291301,0.5306625889873045,calculate_mean,euclidean
GMM_ICA_9,0.007630090626794916,0.2,0.9446301009438931,0.5949520476664965,calculate_mean,cosine
GMM_ICA_9,0.009704979279585055,0.3,0.9431624321555924,0.5107136453395893,calculate_mean,manhattan
GMM_ICA_9,0.006322723214446848,0.2,0.9469269224160847,0.5156117562467097,calculate_nearest,euclidean
GMM_ICA_9,0.010523213994348966,0.2,0.938064939470127,0.5411075324685517,calculate_nearest,cosine
GMM_ICA_9,0.006838362958559967,0.3,0.9481970225541927,0.539308858746569,calculate_nearest,manhattan
GMM_ICA_9,0.006322723214446848,0.2,0.9469269224160847,0.5156117562467097,calculate_farthest,euclidean
GMM_ICA_9,0.010523213994348966,0.2,0.938064939470127,0.5411075324685517,calculate_farthest,cosine
GMM_ICA_9,0.006838362958559967,0.3,0.9481970225541927,0.539308858746569,calculate_farthest,manhattan
KMeans_ICA_5,0.006423002255031247,0.3,0.9457149325291301,0.5306625889873045,calculate_mean,euclidean
KMeans_ICA_5,0.008711642376404616,0.3,0.9363045263072225,0.5405085489450812,calculate_mean,cosine
KMeans_ICA_5,0.00971437426802344,0.1,0.9459434872651422,0.5401782580267194,calculate_mean,manhattan
KMeans_ICA_5,0.007163835159888055,0.2,0.9461561534074876,0.5094426449319858,calculate_nearest,euclidean
KMeans_ICA_5,0.011210543504005245,0.2,0.9381992586002142,0.5492961362631464,calculate_nearest,cosine
KMeans_ICA_5,0.0066455691181459735,0.2,0.9455082282134183,0.5016486715259943,calculate_nearest,manhattan
KMeans_ICA_5,0.011057289962036978,0.0,0.9450841797084997,0.539732591320719,calculate_farthest,euclidean
KMeans_ICA_5,0.01169863658085502,0.4,0.9370038589030272,0.5671552933280007,calculate_farthest,cosine
KMeans_ICA_5,0.012701480584370099,0.1,0.9406905206048896,0.5049788546632046,calculate_farthest,manhattan
KMeans_Default_2,0.6405532669686728,0.0,0.10711150849086049,0.5871039200062227,calculate_mean,euclidean
KMeans_Default_2,1.0624002465830336,0.2,0.10076434332685137,0.594128462088783,calculate_mean,cosine
KMeans_Default_2,0.8043593429408127,0.0,0.1069075247153161,0.5895092855391273,calculate_mean,manhattan
KMeans_Default_2,0.6405532669686728,0.0,0.10711150849086049,0.5871039200062227,calculate_nearest,euclidean
KMeans_Default_2,1.0624002465830336,0.2,0.10076434332685137,0.594128462088783,calculate_nearest,cosine
KMeans_Default_2,0.8043593429408127,0.0,0.1069075247153161,0.5895092855391273,calculate_nearest,manhattan
KMeans_Default_2,0.6405532669686728,0.0,0.10711150849086049,0.5871039200062227,calculate_farthest,euclidean
KMeans_Default_2,1.0624002465830336,0.2,0.10076434332685137,0.594128462088783,calculate_farthest,cosine
KMeans_Default_2,0.8043593429408127,0.0,0.1069075247153161,0.5895092855391273,calculate_farthest,manhattan
GMM_Default_3,1.1493257166205382,0.0,0.11509848085316084,0.6521796640542724,calculate_mean,euclidean
GMM_Default_3,0.7481957029536438,0.2,0.1031785032120903,0.5975352278204684,calculate_mean,cosine
GMM_Default_3,0.8300823162886666,0.0,0.10971712118606293,0.6107371319688047,calculate_mean,manhattan
GMM_Default_3,1.1493257166205382,0.0,0.11509848085316084,0.6521796640542724,calculate_nearest,euclidean
GMM_Default_3,0.7481957029536438,0.2,0.1031785032120903,0.5975352278204684,calculate_nearest,cosine
GMM_Default_3,0.8300823162886666,0.0,0.10971712118606293,0.6107371319688047,calculate_nearest,manhattan
GMM_Default_3,1.1493257166205382,0.0,0.11509848085316084,0.6521796640542724,calculate_farthest,euclidean
GMM_Default_3,0.7481957029536438,0.2,0.1031785032120903,0.5975352278204684,calculate_farthest,cosine
GMM_Default_3,0.8300823162886666,0.0,0.10971712118606293,0.6107371319688047,calculate_farthest,manhattan
KMeans_PCA_3,0.03358142814817075,0.3,0.1243896410660149,0.6194972724944965,calculate_mean,euclidean
KMeans_PCA_3,0.3501710173427363,0.3,0.1224922736407463,0.6041873142854562,calculate_mean,cosine
KMeans_PCA_3,0.03358142814817075,0.3,0.12434056229787863,0.6191203285594183,calculate_mean,manhattan
KMeans_PCA_3,0.03358142814817075,0.3,0.1243896410660149,0.6194972724944965,calculate_nearest,euclidean
KMeans_PCA_3,0.3501710173427363,0.3,0.1224922736407463,0.6041873142854562,calculate_nearest,cosine
KMeans_PCA_3,0.03358142814817075,0.3,0.12434056229787863,0.6191203285594183,calculate_nearest,manhattan
KMeans_PCA_3,0.053293406113571626,0.1,0.12098935508215007,0.5903080230950625,calculate_farthest,euclidean
KMeans_PCA_3,0.07850879925948533,0.1,0.12135232317894365,0.5956976270061696,calculate_farthest,cosine
KMeans_PCA_3,0.10818593664102924,0.2,0.12267837820137811,0.6058262332580401,calculate_farthest,manhattan
GMM_PCA_2,0.03358142814817075,0.3,0.1243896410660149,0.6194972724944965,calculate_mean,euclidean
GMM_PCA_2,0.3331850791189331,0.2,0.12340090668094227,0.6116272482857097,calculate_mean,cosine
GMM_PCA_2,0.03358142814817075,0.3,0.12434056229787863,0.6191203285594183,calculate_mean,manhattan
GMM_PCA_2,0.03358142814817075,0.3,0.1243896410660149,0.6194972724944965,calculate_nearest,euclidean
GMM_PCA_2,0.3331850791189331,0.2,0.12340090668094227,0.6116272482857097,calculate_nearest,cosine
GMM_PCA_2,0.03358142814817075,0.3,0.12434056229787863,0.6191203285594183,calculate_nearest,manhattan
GMM_PCA_2,0.03358142814817075,0.3,0.1243896410660149,0.6194972724944965,calculate_farthest,euclidean
GMM_PCA_2,0.3331850791189331,0.2,0.12340090668094227,0.6116272482857097,calculate_farthest,cosine
GMM_PCA_2,0.03358142814817075,0.3,0.12434056229787863,0.6191203285594183,calculate_farthest,manhattan
GMM_ICA_3,0.006616175987494804,0.4,0.950407598401194,0.5663003423409825,calculate_mean,euclidean
GMM_ICA_3,0.009687923665998365,0.1,0.946213110230003,0.5844790966567595,calculate_mean,cosine
GMM_ICA_3,0.006746143633874619,0.3,0.9503290849663776,0.56636227781089,calculate_mean,manhattan
GMM_ICA_3,0.006616175987494804,0.4,0.950407598401194,0.5663003423409825,calculate_nearest,euclidean
GMM_ICA_3,0.009687923665998365,0.1,0.946213110230003,0.5844790966567595,calculate_nearest,cosine
GMM_ICA_3,0.006746143633874619,0.3,0.9503290849663776,0.56636227781089,calculate_nearest,manhattan
GMM_ICA_3,0.008057708354562269,0.2,0.9477980510053999,0.5549272407340855,calculate_farthest,euclidean
GMM_ICA_3,0.014089679912109762,0.3,0.9225583683878549,0.5960685252065465,calculate_farthest,cosine
GMM_ICA_3,0.009361292405389151,0.0,0.9470620050942432,0.5455432064657167,calculate_farthest,manhattan
GMM_ICA_9,0.006742809814843594,0.4,0.9487919482850329,0.5468208956749738,calculate_mean,euclidean
GMM_ICA_9,0.00964684842549022,0.0,0.9461340787887595,0.5836219972877368,calculate_mean,cosine
GMM_ICA_9,0.006755874140075909,0.3,0.9493078384820656,0.5519108278540551,calculate_mean,manhattan
GMM_ICA_9,0.006742809814843594,0.4,0.9487919482850329,0.5468208956749738,calculate_nearest,euclidean
GMM_ICA_9,0.00964684842549022,0.0,0.9461340787887595,0.5836219972877368,calculate_nearest,cosine
GMM_ICA_9,0.006755874140075909,0.3,0.9493078384820656,0.5519108278540551,calculate_nearest,manhattan
GMM_ICA_9,0.006742809814843594,0.4,0.9487919482850329,0.5468208956749738,calculate_farthest,euclidean
GMM_ICA_9,0.00964684842549022,0.0,0.9461340787887595,0.5836219972877368,calculate_farthest,cosine
GMM_ICA_9,0.006755874140075909,0.3,0.9493078384820656,0.5519108278540551,calculate_farthest,manhattan
KMeans_ICA_5,0.006742809814843594,0.4,0.9487919482850329,0.5468208956749738,calculate_mean,euclidean
KMeans_ICA_5,0.009163832354119867,0.0,0.9470976306797723,0.5904764020319567,calculate_mean,cosine
KMeans_ICA_5,0.006755874140075909,0.3,0.9493078384820656,0.5519108278540551,calculate_mean,manhattan
KMeans_ICA_5,0.006742809814843594,0.4,0.9487919482850329,0.5468208956749738,calculate_nearest,euclidean
KMeans_ICA_5,0.009163832354119867,0.0,0.9470976306797723,0.5904764020319567,calculate_nearest,cosine
KMeans_ICA_5,0.006755874140075909,0.3,0.9493078384820656,0.5519108278540551,calculate_nearest,manhattan
KMeans_ICA_5,0.010522046873423336,0.1,0.9442459903508128,0.5224054159653657,calculate_farthest,euclidean
KMeans_ICA_5,0.014688802073198835,0.1,0.9358335340347907,0.5488949948044465,calculate_farthest,cosine
KMeans_ICA_5,0.010403661881177941,0.1,0.9430105789507854,0.5149276831195881,calculate_farthest,manhattan
KMeans_Default_2,0.6320382851250523,0.1,0.10273287155047992,0.6672742826982513,calculate_mean,euclidean
KMeans_Default_2,0.6994453963842544,0.1,0.1016424018773621,0.6621896665649677,calculate_mean,cosine
KMeans_Default_2,0.7670905917966611,0.1,0.099151944762301,0.6428001529715511,calculate_mean,manhattan
KMeans_Default_2,0.6320382851250523,0.1,0.10273287155047992,0.6672742826982513,calculate_nearest,euclidean
KMeans_Default_2,0.6994453963842544,0.1,0.1016424018773621,0.6621896665649677,calculate_nearest,cosine
KMeans_Default_2,0.7670905917966611,0.1,0.099151944762301,0.6428001529715511,calculate_nearest,manhattan
KMeans_Default_2,0.6320382851250523,0.1,0.10273287155047992,0.6672742826982513,calculate_farthest,euclidean
KMeans_Default_2,0.6994453963842544,0.1,0.1016424018773621,0.6621896665649677,calculate_farthest,cosine
KMeans_Default_2,0.7670905917966611,0.1,0.099151944762301,0.6428001529715511,calculate_farthest,manhattan
GMM_Default_3,0.756340191482766,0.2,0.09888458931961946,0.6440462036626251,calculate_mean,euclidean
GMM_Default_3,0.9320628613333161,0.0,0.09593593885737574,0.6347320852197798,calculate_mean,cosine
GMM_Default_3,0.8318377616404597,0.1,0.10287472618189686,0.6687248525407378,calculate_mean,manhattan
GMM_Default_3,0.6714433501654934,0.1,0.10319221828127284,0.6704054257278053,calculate_nearest,euclidean
GMM_Default_3,0.8257111062555953,0.4,0.0992491873495241,0.6496985046881274,calculate_nearest,cosine
GMM_Default_3,0.698273035331711,0.1,0.09980182399332506,0.6474739072050789,calculate_nearest,manhattan
GMM_Default_3,0.6714433501654934,0.1,0.10319221828127284,0.6704054257278053,calculate_farthest,euclidean
GMM_Default_3,0.8257111062555953,0.4,0.0992491873495241,0.6496985046881274,calculate_farthest,cosine
GMM_Default_3,0.698273035331711,0.1,0.09980182399332506,0.6474739072050789,calculate_farthest,manhattan
KMeans_PCA_3,0.024284905833694012,0.5,0.19122712104991055,0.5713166320732516,calculate_mean,euclidean
KMeans_PCA_3,0.23960753111318103,0.3,0.1860390625852881,0.5776750750785434,calculate_mean,cosine
KMeans_PCA_3,0.028336237650127518,0.5,0.1904497990412075,0.5651595035225249,calculate_mean,manhattan
KMeans_PCA_3,0.024284905833694012,0.5,0.19122712104991055,0.5713166320732516,calculate_nearest,euclidean
KMeans_PCA_3,0.23960753111318103,0.3,0.1860390625852881,0.5776750750785434,calculate_nearest,cosine
KMeans_PCA_3,0.028336237650127518,0.5,0.1904497990412075,0.5651595035225249,calculate_nearest,manhattan
KMeans_PCA_3,0.04885987050514451,0.4,0.19066634045063582,0.5670401896629447,calculate_farthest,euclidean
KMeans_PCA_3,0.07850879925948533,0.3,0.18390633844052032,0.5529203864137715,calculate_farthest,cosine
KMeans_PCA_3,0.22097255424039702,0.5,0.18303723195706664,0.5163190831791162,calculate_farthest,manhattan
GMM_PCA_2,0.024284905833694012,0.5,0.19122712104991055,0.5713166320732516,calculate_mean,euclidean
GMM_PCA_2,0.3031979337792917,0.3,0.18867539634184433,0.5939464805196145,calculate_mean,cosine
GMM_PCA_2,0.028336237650127518,0.5,0.1904497990412075,0.5651595035225249,calculate_mean,manhattan
GMM_PCA_2,0.024284905833694012,0.5,0.19122712104991055,0.5713166320732516,calculate_nearest,euclidean
GMM_PCA_2,0.3031979337792917,0.3,0.18867539634184433,0.5939464805196145,calculate_nearest,cosine
GMM_PCA_2,0.028336237650127518,0.5,0.1904497990412075,0.5651595035225249,calculate_nearest,manhattan
GMM_PCA_2,0.024284905833694012,0.5,0.19122712104991055,0.5713166320732516,calculate_farthest,euclidean
GMM_PCA_2,0.3031979337792917,0.3,0.18867539634184433,0.5939464805196145,calculate_farthest,cosine
GMM_PCA_2,0.028336237650127518,0.5,0.1904497990412075,0.5651595035225249,calculate_farthest,manhattan
GMM_ICA_3,0.006315001639109367,0.4,0.9519730546610975,0.5865626874848473,calculate_mean,euclidean
GMM_ICA_3,0.010636629392993861,0.3,0.9447705523873966,0.5890982139459149,calculate_mean,cosine
GMM_ICA_3,0.006632038025400668,0.4,0.9505357150165611,0.5672308950246319,calculate_mean,manhattan
GMM_ICA_3,0.006315001639109367,0.4,0.9519730546610975,0.5865626874848473,calculate_nearest,euclidean
GMM_ICA_3,0.010636629392993861,0.3,0.9447705523873966,0.5890982139459149,calculate_nearest,cosine
GMM_ICA_3,0.006632038025400668,0.4,0.9505357150165611,0.5672308950246319,calculate_nearest,manhattan
GMM_ICA_3,0.008050776042011477,0.2,0.9482394138947521,0.5536152937396231,calculate_farthest,euclidean
GMM_ICA_3,0.010915159798907765,0.2,0.9402387187013012,0.5852449007224405,calculate_farthest,cosine
GMM_ICA_3,0.007947738881616245,0.4,0.9463148519186269,0.5353308686388591,calculate_farthest,manhattan
GMM_ICA_9,0.0060487232013822,0.4,0.949701121348757,0.5546226074519411,calculate_mean,euclidean
GMM_ICA_9,0.010788329098334779,0.2,0.9454706787995407,0.6038056323026099,calculate_mean,cosine
GMM_ICA_9,0.006585764182890603,0.5,0.9510897419741848,0.5782443040780687,calculate_mean,manhattan
GMM_ICA_9,0.0060487232013822,0.4,0.949701121348757,0.5546226074519411,calculate_nearest,euclidean
GMM_ICA_9,0.010788329098334779,0.2,0.9454706787995407,0.6038056323026099,calculate_nearest,cosine
GMM_ICA_9,0.006585764182890603,0.5,0.9510897419741848,0.5782443040780687,calculate_nearest,manhattan
GMM_ICA_9,0.0060487232013822,0.4,0.949701121348757,0.5546226074519411,calculate_farthest,euclidean
GMM_ICA_9,0.010788329098334779,0.2,0.9454706787995407,0.6038056323026099,calculate_farthest,cosine
GMM_ICA_9,0.006585764182890603,0.5,0.9510897419741848,0.5782443040780687,calculate_farthest,manhattan
KMeans_ICA_5,0.006315001639109367,0.4,0.9519730546610975,0.5865626874848473,calculate_mean,euclidean
KMeans_ICA_5,0.011269552263673653,0.2,0.9440110303839884,0.5993556098864303,calculate_mean,cosine
KMeans_ICA_5,0.006632038025400668,0.4,0.9505357150165611,0.5672308950246319,calculate_mean,manhattan
KMeans_ICA_5,0.006315001639109367,0.4,0.9519730546610975,0.5865626874848473,calculate_nearest,euclidean
KMeans_ICA_5,0.011269552263673653,0.2,0.9440110303839884,0.5993556098864303,calculate_nearest,cosine
KMeans_ICA_5,0.006632038025400668,0.4,0.9505357150165611,0.5672308950246319,calculate_nearest,manhattan
KMeans_ICA_5,0.009496160895391823,0.5,0.9416802088487952,0.49644863033568637,calculate_farthest,euclidean
KMeans_ICA_5,0.015182815512386622,0.3,0.9332462918295964,0.5167464098335272,calculate_farthest,cosine
KMeans_ICA_5,0.010476789182254097,0.4,0.9441526302449448,0.5207034295962337,calculate_farthest,manhattan
KMeans_Default_2,0.5839837240690052,0.2,0.12514117100698208,0.6878489660674713,calculate_mean,euclidean
KMeans_Default_2,0.6601158997670766,0.4,0.12195812974374784,0.6844497188540041,calculate_mean,cosine
KMeans_Default_2,0.624062018965109,0.3,0.12914570665049802,0.7069201196362785,calculate_mean,manhattan
KMeans_Default_2,0.5839837240690052,0.2,0.12514117100698208,0.6878489660674713,calculate_nearest,euclidean
KMeans_Default_2,0.6601158997670766,0.4,0.12195812974374784,0.6844497188540041,calculate_nearest,cosine
KMeans_Default_2,0.624062018965109,0.3,0.12914570665049802,0.7069201196362785,calculate_nearest,manhattan
KMeans_Default_2,0.5839837240690052,0.2,0.12514117100698208,0.6878489660674713,calculate_farthest,euclidean
KMeans_Default_2,0.6601158997670766,0.4,0.12195812974374784,0.6844497188540041,calculate_farthest,cosine
KMeans_Default_2,0.624062018965109,0.3,0.12914570665049802,0.7069201196362785,calculate_farthest,manhattan
GMM_Default_3,0.6759345112508722,0.4,0.124407917267688,0.6838217188995973,calculate_mean,euclidean
GMM_Default_3,0.8311960209133253,0.4,0.11276326629600295,0.6415065040357446,calculate_mean,cosine
GMM_Default_3,0.7747079959477641,0.4,0.11313804801031077,0.6220795067127237,calculate_mean,manhattan
GMM_Default_3,0.5932701225878166,0.3,0.11943348126793557,0.6579183342165817,calculate_nearest,euclidean
GMM_Default_3,0.6823747023391067,0.3,0.12187408545039095,0.6820632675830771,calculate_nearest,cosine
GMM_Default_3,0.6287015019436104,0.3,0.1258855512825805,0.6909491443500068,calculate_nearest,manhattan
GMM_Default_3,0.5932701225878166,0.3,0.11943348126793557,0.6579183342165817,calculate_farthest,euclidean
GMM_Default_3,0.6823747023391067,0.3,0.12187408545039095,0.6820632675830771,calculate_farthest,cosine
