name,cluster_function,distance_function,my_diversity,spotify_diversity,name_match,artist_match,my_euclidean_similarity,my_cosine_similarity,spotify_euclidean_similarity,spotify_cosine_similarity,compare_euclidean_similarity,compare_cosine_similarity
KMeans_Default_2,calculate_mean,euclidean,0.7076867277651544,1.0552819219651328,0.0,0.0,0.12204992334718537,0.612970508434868,0.09458746801160428,0.5658653065916448,0.10033060099945013,0.53671136763757
KMeans_Default_2,calculate_mean,cosine,0.7441503441035021,1.3704336925412324,0.0,0.0,0.12361911408288903,0.6388835143910113,0.09714324728190593,0.5747522192413991,0.10133743355086458,0.5557400562114676
KMeans_Default_2,calculate_mean,manhattan,0.730872002719027,1.258528527282529,0.0,0.0,0.12630948928750982,0.6338055344707362,0.09848518939497597,0.570726749629628,0.10407757882282602,0.5341078985776136
KMeans_Default_2,calculate_nearest,euclidean,0.7076867277651544,1.57673492085736,0.0,0.0,0.12204992334718537,0.612970508434868,0.09733978855572532,0.5721896259348738,0.10493863771119762,0.5505057002982239
KMeans_Default_2,calculate_nearest,cosine,0.7441503441035021,1.4235287157947236,0.0,0.0,0.12361911408288903,0.6388835143910113,0.09925544446075951,0.5726130411116407,0.10489314527168546,0.5574615364521636
KMeans_Default_2,calculate_nearest,manhattan,0.730872002719027,1.3719187870755634,0.0,0.0,0.12630948928750982,0.6338055344707362,0.09777217299401689,0.5677348510919473,0.10624329434489707,0.5481180197871921
KMeans_Default_2,calculate_farthest,euclidean,0.7076867277651544,1.4196313967769814,0.0,0.0,0.12204992334718537,0.612970508434868,0.0978057764146333,0.576844261636635,0.10565771115319458,0.5579064034392869
KMeans_Default_2,calculate_farthest,cosine,0.7441503441035021,1.1274296042636536,0.0,0.0,0.12361911408288903,0.6388835143910113,0.09532978784341031,0.5599465082887459,0.10185774367802393,0.5527803681166816
KMeans_Default_2,calculate_farthest,manhattan,0.730872002719027,1.498196793307537,0.0,0.0,0.12630948928750982,0.6338055344707362,0.10174583415625033,0.5892414895529916,0.10663389454106646,0.5502020134049243
GMM_Default_3,calculate_mean,euclidean,0.7830868758631758,0.9897064647679623,0.0,0.0,0.12316514107953529,0.6193722383747293,0.09592326749521198,0.567749781088063,0.10128944423762083,0.5351639512850869
GMM_Default_3,calculate_mean,cosine,0.9552161682751223,1.3445479688592044,0.0,0.0,0.12668879929475504,0.6559006518252211,0.09701137582434258,0.5585073621684512,0.10402566483664168,0.5550648938211246
GMM_Default_3,calculate_mean,manhattan,0.771261821005877,0.8305002154753771,0.0,0.0,0.11764758956195794,0.5924327105114858,0.0955256218445176,0.5673512259042705,0.0992043415262833,0.5255205725904609
GMM_Default_3,calculate_nearest,euclidean,0.7830868758631758,1.1080493078041656,0.0,0.0,0.12316514107953529,0.6193722383747293,0.09917774853593007,0.5830805512931639,0.10184686492029343,0.5343532863347907
GMM_Default_3,calculate_nearest,cosine,0.9552161682751223,1.3357285594662864,0.0,0.0,0.12668879929475504,0.6559006518252211,0.0963747339838903,0.565165382732315,0.10297377217690357,0.5623691003971019
GMM_Default_3,calculate_nearest,manhattan,0.771261821005877,1.0577388768275746,0.0,0.0,0.11764758956195794,0.5924327105114858,0.09529499444779706,0.5595212565636908,0.10374687848509245,0.5433849334369737
GMM_Default_3,calculate_farthest,euclidean,0.7830868758631758,1.2329156954135005,0.0,0.0,0.12316514107953529,0.6193722383747293,0.09713267768334757,0.5736021274301056,0.10147230476862186,0.5348258295525061
GMM_Default_3,calculate_farthest,cosine,0.9552161682751223,1.3222983204829053,0.0,0.0,0.12668879929475504,0.6559006518252211,0.09747479155092663,0.5743124094338017,0.09989418648617726,0.5486848929911234
GMM_Default_3,calculate_farthest,manhattan,0.771261821005877,1.2259897180491304,0.0,0.0,0.11764758956195794,0.5924327105114858,0.09765167355826745,0.5699618959415218,0.10393581098835844,0.5401718672644269
KMeans_Default_2,calculate_mean,euclidean,0.9581438383115904,0.9998034843602975,0.0,0.0,0.1256879513870223,0.6372218912904616,0.09719141690194116,0.5750665770484007,0.1061431935112208,0.57105254035284
KMeans_Default_2,calculate_mean,cosine,1.1571687132966917,1.0679068907719556,0.0,0.0,0.11765892851663917,0.6285466608029674,0.09364101994457687,0.5456086055901122,0.1068695023503496,0.5916786196660798
KMeans_Default_2,calculate_mean,manhattan,0.9858897461838573,1.2103382109643976,0.0,0.0,0.12875609771106916,0.6517783105177191,0.09779456942955624,0.5736144334416984,0.10757423350288403,0.5730472347534784
KMeans_Default_2,calculate_nearest,euclidean,0.9581438383115904,1.3250576758627908,0.0,0.0,0.1256879513870223,0.6372218912904616,0.09761918808111504,0.5698717004671316,0.10928873336292641,0.5774605811920572
KMeans_Default_2,calculate_nearest,cosine,1.1571687132966917,1.1570443978794824,0.0,0.0,0.11765892851663917,0.6285466608029674,0.09491443548258247,0.552769180922485,0.10515627907899851,0.5824372726328251
KMeans_Default_2,calculate_nearest,manhattan,0.9858897461838573,1.2486306559426978,0.0,0.0,0.12875609771106916,0.6517783105177191,0.0910471913880753,0.5399388167518069,0.10506958429047884,0.5667476300461495
KMeans_Default_2,calculate_farthest,euclidean,0.9581438383115904,1.3832663388771829,0.0,0.0,0.1256879513870223,0.6372218912904616,0.09855475378194906,0.5675525821057773,0.11223393683467414,0.5821513973912056
KMeans_Default_2,calculate_farthest,cosine,1.1571687132966917,1.0229064340174412,0.0,0.0,0.11765892851663917,0.6285466608029674,0.09691835112503636,0.5686846166391677,0.10590486819847164,0.5916910805649351
KMeans_Default_2,calculate_farthest,manhattan,0.9858897461838573,1.3429952482997685,0.0,0.0,0.12875609771106916,0.6517783105177191,0.09500160429119023,0.5506889525763377,0.11155978632463752,0.5843008184772344
GMM_Default_3,calculate_mean,euclidean,0.753857463523352,0.8772341792018591,0.0,0.0,0.12761987037915118,0.6459433702070394,0.09445175286717218,0.5376109159634855,0.11123787388230336,0.567119069592085
GMM_Default_3,calculate_mean,cosine,0.8763004609009829,1.0951533802096198,0.0,0.0,0.1225788691818307,0.6378077596004302,0.09587541763017594,0.5586965760163427,0.10504036969108695,0.5688133524454352
GMM_Default_3,calculate_mean,manhattan,0.8481950436786165,1.2048096523693363,0.0,0.0,0.12908357090904987,0.6499934749684522,0.09744076295796474,0.5744711042390785,0.11053995816637482,0.5898529802089449
GMM_Default_3,calculate_nearest,euclidean,0.8671831615667275,1.0858983194358867,0.0,0.0,0.12434402748110386,0.6307388568812331,0.09822475053360714,0.5704996439693487,0.11781816152609725,0.617730236662133
GMM_Default_3,calculate_nearest,cosine,1.262662885823514,1.045332134124443,0.0,0.0,0.12473081016094316,0.6568406146202235,0.09688118815626916,0.5740947779034322,0.11345617477070043,0.6339639847943686
GMM_Default_3,calculate_nearest,manhattan,1.073299619452278,1.3690099016147665,0.0,0.0,0.12559895771892735,0.6374520762728553,0.0998770733829933,0.5787589030682521,0.11883742781401332,0.6224914694044646
GMM_Default_3,calculate_farthest,euclidean,0.8671831615667275,1.1287249718549526,0.0,0.0,0.12434402748110386,0.6307388568812331,0.09612178458357272,0.5649084193634474,0.11858015832216835,0.6310963308077598
GMM_Default_3,calculate_farthest,cosine,1.262662885823514,1.3793332914334084,0.0,0.0,0.12473081016094316,0.6568406146202235,0.09869420237995015,0.5751586472241622,0.11316469287220007,0.6215634152360794
GMM_Default_3,calculate_farthest,manhattan,1.073299619452278,1.3322007937444387,0.0,0.0,0.12559895771892735,0.6374520762728553,0.09649310049649645,0.566480759653341,0.11527036068471695,0.6143143569569056
KMeans_Default_2,calculate_mean,euclidean,0.5535257825381151,1.5645464295117162,0.0,0.0,0.13182739715257052,0.6583733538398653,0.09508178668278858,0.5603235292648507,0.1160300468118648,0.614088093753573
KMeans_Default_2,calculate_mean,cosine,0.5537322236594145,1.3638424996041714,0.0,0.0,0.13026670072239874,0.6612971577362811,0.09532982458769115,0.5585929502996148,0.11747644904943161,0.6268606046759604
KMeans_Default_2,calculate_mean,manhattan,0.6387319889533676,0.9001344149187751,0.0,0.0,0.13597483979728317,0.6758525297685816,0.09558070358784085,0.5482062899278045,0.11766025955642707,0.5973434666530847
KMeans_Default_2,calculate_nearest,euclidean,0.5535257825381151,1.3255875516148026,0.0,0.0,0.13182739715257052,0.6583733538398653,0.09384805365892862,0.5524956383502462,0.10990390416235678,0.579268863174235
KMeans_Default_2,calculate_nearest,cosine,0.5537322236594145,1.376347739550141,0.0,0.0,0.13026670072239874,0.6612971577362811,0.0989674809954732,0.5778673732920331,0.11548804292057122,0.6152669009494676
KMeans_Default_2,calculate_nearest,manhattan,0.6387319889533676,1.2090196220778235,0.0,0.0,0.13597483979728317,0.6758525297685816,0.09677309667521963,0.5743347604989743,0.11443974462713351,0.6120172894383988
KMeans_Default_2,calculate_farthest,euclidean,0.5535257825381151,1.217886098898844,0.0,0.0,0.13182739715257052,0.6583733538398653,0.09575474271813067,0.5576608092025672,0.11300880982115807,0.5872019586792719
KMeans_Default_2,calculate_farthest,cosine,0.5537322236594145,1.2263568642848184,0.0,0.0,0.13026670072239874,0.6612971577362811,0.10002908094357724,0.5885256849539988,0.11722356215309129,0.63115839429277
KMeans_Default_2,calculate_farthest,manhattan,0.6387319889533676,1.1346998401785946,0.0,0.0,0.13597483979728317,0.6758525297685816,0.09478249339779436,0.5643441365025286,0.11090823427029832,0.5944663644545279
GMM_Default_3,calculate_mean,euclidean,0.6728234285278833,1.1774257132291424,0.0,0.0,0.1288415361981174,0.6451615460191303,0.09822703287068071,0.5778484706333271,0.11276153130134826,0.5962836723891913
GMM_Default_3,calculate_mean,cosine,0.731350724276253,1.1810548098496263,0.0,0.0,0.13469137067558043,0.6826503178121257,0.0964480970935685,0.5691049995753669,0.11011663320956337,0.598681411060489
GMM_Default_3,calculate_mean,manhattan,0.6639447589886939,1.1037170756636254,0.0,0.0,0.12903925224109014,0.6463287833661514,0.09351361603071076,0.5479752816583557,0.1110915888173209,0.5825112560228215
GMM_Default_3,calculate_nearest,euclidean,0.519307528179662,1.052554966955351,0.0,0.0,0.13265862648628438,0.6629371336791517,0.09774159527977627,0.5665538410522312,0.11502705394697628,0.5955531712565237
GMM_Default_3,calculate_nearest,cosine,0.5520542100903388,1.4417135298794694,0.0,0.0,0.13191550295633653,0.6681463829648024,0.0979584064783568,0.577251815299979,0.11507821485241349,0.6203474021895685
GMM_Default_3,calculate_nearest,manhattan,0.5552937221395428,1.1722743188269245,0.0,0.0,0.13328463840856503,0.6660552677626478,0.0938266747276089,0.5555935434527227,0.11142324479282793,0.5945939677942707
GMM_Default_3,calculate_farthest,euclidean,0.519307528179662,0.8475903423513442,0.0,0.0,0.13265862648628438,0.6629371336791517,0.09509204284552471,0.5622923978393406,0.10972732537514851,0.583574932762277
GMM_Default_3,calculate_farthest,cosine,0.5520542100903388,1.3595355710981676,0.0,0.0,0.13191550295633653,0.6681463829648024,0.09567030514753229,0.5608762206409063,0.11521565815481509,0.6159254880423018
GMM_Default_3,calculate_farthest,manhattan,0.5552937221395428,1.1621517420304084,0.0,0.0,0.13328463840856503,0.6660552677626478,0.09842179745848355,0.5754490549947279,0.112761888599536,0.5920867430267496
KMeans_Default_2,calculate_mean,euclidean,0.5197228470694875,1.2828870090007936,0.0,0.0,0.13041314070627913,0.6539856611428421,0.09488645620782318,0.554881244242457,0.1214043779392548,0.636680958188373
KMeans_Default_2,calculate_mean,cosine,0.8552349961817169,1.4762186402885094,0.0,0.0,0.12705299823664037,0.6573122150283172,0.09964070616258609,0.586120688889077,0.1184897847131766,0.6455962909619131
KMeans_Default_2,calculate_mean,manhattan,0.580352839948852,1.0868074808358086,0.0,0.0,0.1258861827072622,0.6367287178956845,0.099152831084616,0.5805560132914837,0.11758374123763085,0.6231585560871876
KMeans_Default_2,calculate_nearest,euclidean,0.5197228470694875,1.0023756676072566,0.0,0.0,0.13041314070627913,0.6539856611428421,0.09199595755190322,0.5418689065880469,0.11854281686689022,0.6286121105288702
KMeans_Default_2,calculate_nearest,cosine,0.8552349961817169,1.056878397937268,0.0,0.0,0.12705299823664037,0.6573122150283172,0.09412293744843532,0.5535028380640399,0.1181555072404363,0.6418965732881202
KMeans_Default_2,calculate_nearest,manhattan,0.580352839948852,1.3892313776266931,0.0,0.0,0.1258861827072622,0.6367287178956845,0.09840322983926465,0.5813087431089862,0.1182608607561789,0.6342464698455296
KMeans_Default_2,calculate_farthest,euclidean,0.5197228470694875,1.255171837485633,0.0,0.0,0.13041314070627913,0.6539856611428421,0.0958888723637635,0.560800041822695,0.12457804590165884,0.6524964053120565
KMeans_Default_2,calculate_farthest,cosine,0.8552349961817169,1.3303134644933157,0.0,0.0,0.12705299823664037,0.6573122150283172,0.09694430414201519,0.5683821388794523,0.11782168582948924,0.6386547211009374
KMeans_Default_2,calculate_farthest,manhattan,0.580352839948852,1.3823524076581275,0.0,0.0,0.1258861827072622,0.6367287178956845,0.09663460767070646,0.5642812757457477,0.12159511561164445,0.6395307187756717
GMM_Default_3,calculate_mean,euclidean,1.0350551985597491,1.3751282019228384,0.0,0.0,0.12744944641037545,0.6475195794211934,0.09721039627400545,0.5748908233078971,0.11548061206973374,0.6236492601433754
GMM_Default_3,calculate_mean,cosine,0.838280870439508,1.3134501556617377,0.0,0.0,0.1211533770953761,0.6397428148683861,0.09582032735426936,0.5604161912173552,0.11560080960177535,0.6332958530967739
GMM_Default_3,calculate_mean,manhattan,1.0641265545982164,1.1144088021419687,0.0,0.0,0.13514126517638017,0.6780239693954255,0.09670485763860935,0.5681056406466919,0.11643201136693711,0.6201860698396936
GMM_Default_3,calculate_nearest,euclidean,0.590548609895481,1.1418413926075024,0.0,0.0,0.1282124930175253,0.641925624427617,0.09383426579281752,0.5463501586993934,0.11851453545641863,0.6159687834614829
GMM_Default_3,calculate_nearest,cosine,1.2673635372063143,1.5945436991720254,0.0,0.0,0.12705837106413248,0.6648804418618078,0.1037481434518436,0.6005606789761396,0.12242440267109357,0.6605449133162459
GMM_Default_3,calculate_nearest,manhattan,0.6249417231523497,1.3097496236751969,0.0,0.0,0.1284168286017858,0.6466879482537977,0.0963361471214837,0.5602354278057287,0.12034956181958814,0.628300118630543
GMM_Default_3,calculate_farthest,euclidean,0.590548609895481,1.213782058507549,0.0,0.0,0.1282124930175253,0.641925624427617,0.09349813680624319,0.553900652243798,0.11874738363039343,0.6330018975268287
GMM_Default_3,calculate_farthest,cosine,1.2673635372063143,1.0441949095759542,0.0,0.0,0.12705837106413248,0.6648804418618078,0.0926061525685808,0.5510253355019484,0.11113993649393163,0.6230547261541269
GMM_Default_3,calculate_farthest,manhattan,0.6249417231523497,1.1543643303260265,0.0,0.0,0.1284168286017858,0.6466879482537977,0.096913215774225,0.5684078024093892,0.12474169515156436,0.6575443774102943
